areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
region,North East,E12000001,2022-04-19,3,9086
region,North East,E12000001,2022-04-18,8,9083
region,North East,E12000001,2022-04-17,7,9075
region,North East,E12000001,2022-04-16,9,9068
region,North East,E12000001,2022-04-15,9,9059
region,North East,E12000001,2022-04-14,10,9050
region,North East,E12000001,2022-04-13,8,9040
region,North East,E12000001,2022-04-12,7,9032
region,North East,E12000001,2022-04-11,10,9025
region,North East,E12000001,2022-04-10,8,9015
region,North East,E12000001,2022-04-09,7,9007
region,North East,E12000001,2022-04-08,12,9000
region,North East,E12000001,2022-04-07,5,8988
region,North East,E12000001,2022-04-06,6,8983
region,North East,E12000001,2022-04-05,13,8977
region,North East,E12000001,2022-04-04,5,8964
region,North East,E12000001,2022-04-03,10,8959
region,North East,E12000001,2022-04-02,8,8949
region,North East,E12000001,2022-04-01,6,8941
region,North East,E12000001,2022-03-31,7,8935
region,North East,E12000001,2022-03-30,7,8928
region,North East,E12000001,2022-03-29,6,8921
region,North East,E12000001,2022-03-28,6,8915
region,North East,E12000001,2022-03-27,7,8909
region,North East,E12000001,2022-03-26,3,8902
region,North East,E12000001,2022-03-25,4,8899
region,North East,E12000001,2022-03-24,6,8895
region,North East,E12000001,2022-03-23,4,8889
region,North East,E12000001,2022-03-22,6,8885
region,North East,E12000001,2022-03-21,6,8879
region,North East,E12000001,2022-03-20,3,8873
region,North East,E12000001,2022-03-19,3,8870
region,North East,E12000001,2022-03-18,5,8867
region,North East,E12000001,2022-03-17,2,8862
region,North East,E12000001,2022-03-16,6,8860
region,North East,E12000001,2022-03-15,0,8854
region,North East,E12000001,2022-03-14,3,8854
region,North East,E12000001,2022-03-13,4,8851
region,North East,E12000001,2022-03-12,2,8847
region,North East,E12000001,2022-03-11,1,8845
region,North East,E12000001,2022-03-10,3,8844
region,North East,E12000001,2022-03-09,3,8841
region,North East,E12000001,2022-03-08,4,8838
region,North East,E12000001,2022-03-07,3,8834
region,North East,E12000001,2022-03-06,2,8831
region,North East,E12000001,2022-03-05,7,8829
region,North East,E12000001,2022-03-04,5,8822
region,North East,E12000001,2022-03-03,4,8817
region,North East,E12000001,2022-03-02,9,8813
region,North East,E12000001,2022-03-01,5,8804
region,North East,E12000001,2022-02-28,2,8799
region,North East,E12000001,2022-02-27,6,8797
region,North East,E12000001,2022-02-26,3,8791
region,North East,E12000001,2022-02-25,5,8788
region,North East,E12000001,2022-02-24,4,8783
region,North East,E12000001,2022-02-23,1,8779
region,North East,E12000001,2022-02-22,4,8778
region,North East,E12000001,2022-02-21,3,8774
region,North East,E12000001,2022-02-20,6,8771
region,North East,E12000001,2022-02-19,3,8765
region,North East,E12000001,2022-02-18,6,8762
region,North East,E12000001,2022-02-17,7,8756
region,North East,E12000001,2022-02-16,7,8749
region,North East,E12000001,2022-02-15,2,8742
region,North East,E12000001,2022-02-14,7,8740
region,North East,E12000001,2022-02-13,6,8733
region,North East,E12000001,2022-02-12,7,8727
region,North East,E12000001,2022-02-11,6,8720
region,North East,E12000001,2022-02-10,12,8714
region,North East,E12000001,2022-02-09,9,8702
region,North East,E12000001,2022-02-08,10,8693
region,North East,E12000001,2022-02-07,7,8683
region,North East,E12000001,2022-02-06,7,8676
region,North East,E12000001,2022-02-05,10,8669
region,North East,E12000001,2022-02-04,11,8659
region,North East,E12000001,2022-02-03,13,8648
region,North East,E12000001,2022-02-02,8,8635
region,North East,E12000001,2022-02-01,19,8627
region,North East,E12000001,2022-01-31,13,8608
region,North East,E12000001,2022-01-30,11,8595
region,North East,E12000001,2022-01-29,9,8584
region,North East,E12000001,2022-01-28,18,8575
region,North East,E12000001,2022-01-27,12,8557
region,North East,E12000001,2022-01-26,11,8545
region,North East,E12000001,2022-01-25,8,8534
region,North East,E12000001,2022-01-24,15,8526
region,North East,E12000001,2022-01-23,15,8511
region,North East,E12000001,2022-01-22,17,8496
region,North East,E12000001,2022-01-21,16,8479
region,North East,E12000001,2022-01-20,18,8463
region,North East,E12000001,2022-01-19,11,8445
region,North East,E12000001,2022-01-18,18,8434
region,North East,E12000001,2022-01-17,12,8416
region,North East,E12000001,2022-01-16,18,8404
region,North East,E12000001,2022-01-15,11,8386
region,North East,E12000001,2022-01-14,13,8375
region,North East,E12000001,2022-01-13,8,8362
region,North East,E12000001,2022-01-12,18,8354
region,North East,E12000001,2022-01-11,8,8336
region,North East,E12000001,2022-01-10,12,8328
region,North East,E12000001,2022-01-09,8,8316
region,North East,E12000001,2022-01-08,9,8308
region,North East,E12000001,2022-01-07,6,8299
region,North East,E12000001,2022-01-06,7,8293
region,North East,E12000001,2022-01-05,7,8286
region,North East,E12000001,2022-01-04,7,8279
region,North East,E12000001,2022-01-03,8,8272
region,North East,E12000001,2022-01-02,2,8264
region,North East,E12000001,2022-01-01,5,8262
region,North East,E12000001,2021-12-31,6,8257
region,North East,E12000001,2021-12-30,8,8251
region,North East,E12000001,2021-12-29,3,8243
region,North East,E12000001,2021-12-28,7,8240
region,North East,E12000001,2021-12-27,4,8233
region,North East,E12000001,2021-12-26,3,8229
region,North East,E12000001,2021-12-25,7,8226
region,North East,E12000001,2021-12-24,2,8219
region,North East,E12000001,2021-12-23,6,8217
region,North East,E12000001,2021-12-22,8,8211
region,North East,E12000001,2021-12-21,11,8203
region,North East,E12000001,2021-12-20,8,8192
region,North East,E12000001,2021-12-19,5,8184
region,North East,E12000001,2021-12-18,8,8179
region,North East,E12000001,2021-12-17,5,8171
region,North East,E12000001,2021-12-16,3,8166
region,North East,E12000001,2021-12-15,5,8163
region,North East,E12000001,2021-12-14,4,8158
region,North East,E12000001,2021-12-13,5,8154
region,North East,E12000001,2021-12-12,7,8149
region,North East,E12000001,2021-12-11,6,8142
region,North East,E12000001,2021-12-10,4,8136
region,North East,E12000001,2021-12-09,8,8132
region,North East,E12000001,2021-12-08,4,8124
region,North East,E12000001,2021-12-07,7,8120
region,North East,E12000001,2021-12-06,3,8113
region,North East,E12000001,2021-12-05,4,8110
region,North East,E12000001,2021-12-04,7,8106
region,North East,E12000001,2021-12-03,4,8099
region,North East,E12000001,2021-12-02,5,8095
region,North East,E12000001,2021-12-01,12,8090
region,North East,E12000001,2021-11-30,5,8078
region,North East,E12000001,2021-11-29,5,8073
region,North East,E12000001,2021-11-28,6,8068
region,North East,E12000001,2021-11-27,5,8062
region,North East,E12000001,2021-11-26,5,8057
region,North East,E12000001,2021-11-25,4,8052
region,North East,E12000001,2021-11-24,7,8048
region,North East,E12000001,2021-11-23,5,8041
region,North East,E12000001,2021-11-22,9,8036
region,North East,E12000001,2021-11-21,4,8027
region,North East,E12000001,2021-11-20,12,8023
region,North East,E12000001,2021-11-19,5,8011
region,North East,E12000001,2021-11-18,4,8006
region,North East,E12000001,2021-11-17,4,8002
region,North East,E12000001,2021-11-16,7,7998
region,North East,E12000001,2021-11-15,6,7991
region,North East,E12000001,2021-11-14,4,7985
region,North East,E12000001,2021-11-13,8,7981
region,North East,E12000001,2021-11-12,7,7973
region,North East,E12000001,2021-11-11,13,7966
region,North East,E12000001,2021-11-10,6,7953
region,North East,E12000001,2021-11-09,12,7947
region,North East,E12000001,2021-11-08,7,7935
region,North East,E12000001,2021-11-07,7,7928
region,North East,E12000001,2021-11-06,8,7921
region,North East,E12000001,2021-11-05,14,7913
region,North East,E12000001,2021-11-04,7,7899
region,North East,E12000001,2021-11-03,14,7892
region,North East,E12000001,2021-11-02,12,7878
region,North East,E12000001,2021-11-01,8,7866
region,North East,E12000001,2021-10-31,13,7858
region,North East,E12000001,2021-10-30,7,7845
region,North East,E12000001,2021-10-29,6,7838
region,North East,E12000001,2021-10-28,12,7832
region,North East,E12000001,2021-10-27,10,7820
region,North East,E12000001,2021-10-26,8,7810
region,North East,E12000001,2021-10-25,4,7802
region,North East,E12000001,2021-10-24,8,7798
region,North East,E12000001,2021-10-23,7,7790
region,North East,E12000001,2021-10-22,10,7783
region,North East,E12000001,2021-10-21,9,7773
region,North East,E12000001,2021-10-20,7,7764
region,North East,E12000001,2021-10-19,13,7757
region,North East,E12000001,2021-10-18,3,7744
region,North East,E12000001,2021-10-17,8,7741
region,North East,E12000001,2021-10-16,4,7733
region,North East,E12000001,2021-10-15,7,7729
region,North East,E12000001,2021-10-14,10,7722
region,North East,E12000001,2021-10-13,8,7712
region,North East,E12000001,2021-10-12,8,7704
region,North East,E12000001,2021-10-11,8,7696
region,North East,E12000001,2021-10-10,5,7688
region,North East,E12000001,2021-10-09,5,7683
region,North East,E12000001,2021-10-08,10,7678
region,North East,E12000001,2021-10-07,6,7668
region,North East,E12000001,2021-10-06,3,7662
region,North East,E12000001,2021-10-05,7,7659
region,North East,E12000001,2021-10-04,2,7652
region,North East,E12000001,2021-10-03,6,7650
region,North East,E12000001,2021-10-02,7,7644
region,North East,E12000001,2021-10-01,6,7637
region,North East,E12000001,2021-09-30,9,7631
region,North East,E12000001,2021-09-29,10,7622
region,North East,E12000001,2021-09-28,4,7612
region,North East,E12000001,2021-09-27,5,7608
region,North East,E12000001,2021-09-26,8,7603
region,North East,E12000001,2021-09-25,6,7595
region,North East,E12000001,2021-09-24,6,7589
region,North East,E12000001,2021-09-23,9,7583
region,North East,E12000001,2021-09-22,15,7574
region,North East,E12000001,2021-09-21,6,7559
region,North East,E12000001,2021-09-20,13,7553
region,North East,E12000001,2021-09-19,8,7540
region,North East,E12000001,2021-09-18,6,7532
region,North East,E12000001,2021-09-17,8,7526
region,North East,E12000001,2021-09-16,10,7518
region,North East,E12000001,2021-09-15,19,7508
region,North East,E12000001,2021-09-14,13,7489
region,North East,E12000001,2021-09-13,5,7476
region,North East,E12000001,2021-09-12,5,7471
region,North East,E12000001,2021-09-11,4,7466
region,North East,E12000001,2021-09-10,9,7462
region,North East,E12000001,2021-09-09,6,7453
region,North East,E12000001,2021-09-08,1,7447
region,North East,E12000001,2021-09-07,9,7446
region,North East,E12000001,2021-09-06,6,7437
region,North East,E12000001,2021-09-05,5,7431
region,North East,E12000001,2021-09-04,6,7426
region,North East,E12000001,2021-09-03,10,7420
region,North East,E12000001,2021-09-02,9,7410
region,North East,E12000001,2021-09-01,1,7401
region,North East,E12000001,2021-08-31,8,7400
region,North East,E12000001,2021-08-30,8,7392
region,North East,E12000001,2021-08-29,3,7384
region,North East,E12000001,2021-08-28,8,7381
region,North East,E12000001,2021-08-27,8,7373
region,North East,E12000001,2021-08-26,1,7365
region,North East,E12000001,2021-08-25,7,7364
region,North East,E12000001,2021-08-24,8,7357
region,North East,E12000001,2021-08-23,8,7349
region,North East,E12000001,2021-08-22,10,7341
region,North East,E12000001,2021-08-21,8,7331
region,North East,E12000001,2021-08-20,10,7323
region,North East,E12000001,2021-08-19,6,7313
region,North East,E12000001,2021-08-18,8,7307
region,North East,E12000001,2021-08-17,10,7299
region,North East,E12000001,2021-08-16,3,7289
region,North East,E12000001,2021-08-15,3,7286
region,North East,E12000001,2021-08-14,4,7283
region,North East,E12000001,2021-08-13,3,7279
region,North East,E12000001,2021-08-12,4,7276
region,North East,E12000001,2021-08-11,4,7272
region,North East,E12000001,2021-08-10,5,7268
region,North East,E12000001,2021-08-09,9,7263
region,North East,E12000001,2021-08-08,4,7254
region,North East,E12000001,2021-08-07,5,7250
region,North East,E12000001,2021-08-06,7,7245
region,North East,E12000001,2021-08-05,8,7238
region,North East,E12000001,2021-08-04,10,7230
region,North East,E12000001,2021-08-03,13,7220
region,North East,E12000001,2021-08-02,10,7207
region,North East,E12000001,2021-08-01,9,7197
region,North East,E12000001,2021-07-31,10,7188
region,North East,E12000001,2021-07-30,7,7178
region,North East,E12000001,2021-07-29,8,7171
region,North East,E12000001,2021-07-28,6,7163
region,North East,E12000001,2021-07-27,2,7157
region,North East,E12000001,2021-07-26,10,7155
region,North East,E12000001,2021-07-25,4,7145
region,North East,E12000001,2021-07-24,11,7141
region,North East,E12000001,2021-07-23,3,7130
region,North East,E12000001,2021-07-22,7,7127
region,North East,E12000001,2021-07-21,6,7120
region,North East,E12000001,2021-07-20,6,7114
region,North East,E12000001,2021-07-19,12,7108
region,North East,E12000001,2021-07-18,1,7096
region,North East,E12000001,2021-07-17,3,7095
region,North East,E12000001,2021-07-16,6,7092
region,North East,E12000001,2021-07-15,3,7086
region,North East,E12000001,2021-07-14,4,7083
region,North East,E12000001,2021-07-13,5,7079
region,North East,E12000001,2021-07-12,2,7074
region,North East,E12000001,2021-07-11,3,7072
region,North East,E12000001,2021-07-10,2,7069
region,North East,E12000001,2021-07-09,8,7067
region,North East,E12000001,2021-07-08,3,7059
region,North East,E12000001,2021-07-07,2,7056
region,North East,E12000001,2021-07-06,3,7054
region,North East,E12000001,2021-07-05,0,7051
region,North East,E12000001,2021-07-04,0,7051
region,North East,E12000001,2021-07-03,4,7051
region,North East,E12000001,2021-07-02,0,7047
region,North East,E12000001,2021-07-01,4,7047
region,North East,E12000001,2021-06-30,0,7043
region,North East,E12000001,2021-06-29,0,7043
region,North East,E12000001,2021-06-28,0,7043
region,North East,E12000001,2021-06-27,2,7043
region,North East,E12000001,2021-06-26,0,7041
region,North East,E12000001,2021-06-25,0,7041
region,North East,E12000001,2021-06-24,1,7041
region,North East,E12000001,2021-06-23,0,7040
region,North East,E12000001,2021-06-22,1,7040
region,North East,E12000001,2021-06-21,0,7039
region,North East,E12000001,2021-06-20,0,7039
region,North East,E12000001,2021-06-19,0,7039
region,North East,E12000001,2021-06-18,0,7039
region,North East,E12000001,2021-06-17,0,7039
region,North East,E12000001,2021-06-16,0,7039
region,North East,E12000001,2021-06-15,0,7039
region,North East,E12000001,2021-06-14,0,7039
region,North East,E12000001,2021-06-13,0,7039
region,North East,E12000001,2021-06-12,0,7039
region,North East,E12000001,2021-06-11,0,7039
region,North East,E12000001,2021-06-10,1,7039
region,North East,E12000001,2021-06-09,0,7038
region,North East,E12000001,2021-06-08,0,7038
region,North East,E12000001,2021-06-07,0,7038
region,North East,E12000001,2021-06-06,0,7038
