areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
region,South West,E12000009,2022-05-19,2,11765
region,South West,E12000009,2022-05-18,1,11763
region,South West,E12000009,2022-05-17,3,11762
region,South West,E12000009,2022-05-16,8,11759
region,South West,E12000009,2022-05-15,3,11751
region,South West,E12000009,2022-05-14,2,11748
region,South West,E12000009,2022-05-13,9,11746
region,South West,E12000009,2022-05-12,5,11737
region,South West,E12000009,2022-05-11,3,11732
region,South West,E12000009,2022-05-10,10,11729
region,South West,E12000009,2022-05-09,4,11719
region,South West,E12000009,2022-05-08,5,11715
region,South West,E12000009,2022-05-07,3,11710
region,South West,E12000009,2022-05-06,6,11707
region,South West,E12000009,2022-05-05,7,11701
region,South West,E12000009,2022-05-04,10,11694
region,South West,E12000009,2022-05-03,11,11684
region,South West,E12000009,2022-05-02,5,11673
region,South West,E12000009,2022-05-01,7,11668
region,South West,E12000009,2022-04-30,9,11661
region,South West,E12000009,2022-04-29,8,11652
region,South West,E12000009,2022-04-28,14,11644
region,South West,E12000009,2022-04-27,19,11630
region,South West,E12000009,2022-04-26,12,11611
region,South West,E12000009,2022-04-25,8,11599
region,South West,E12000009,2022-04-24,7,11591
region,South West,E12000009,2022-04-23,20,11584
region,South West,E12000009,2022-04-22,12,11564
region,South West,E12000009,2022-04-21,21,11552
region,South West,E12000009,2022-04-20,17,11531
region,South West,E12000009,2022-04-19,15,11514
region,South West,E12000009,2022-04-18,30,11499
region,South West,E12000009,2022-04-17,20,11469
region,South West,E12000009,2022-04-16,12,11449
region,South West,E12000009,2022-04-15,25,11437
region,South West,E12000009,2022-04-14,16,11412
region,South West,E12000009,2022-04-13,23,11396
region,South West,E12000009,2022-04-12,17,11373
region,South West,E12000009,2022-04-11,25,11356
region,South West,E12000009,2022-04-10,25,11331
region,South West,E12000009,2022-04-09,17,11306
region,South West,E12000009,2022-04-08,32,11289
region,South West,E12000009,2022-04-07,25,11257
region,South West,E12000009,2022-04-06,19,11232
region,South West,E12000009,2022-04-05,24,11213
region,South West,E12000009,2022-04-04,30,11189
region,South West,E12000009,2022-04-03,27,11159
region,South West,E12000009,2022-04-02,27,11132
region,South West,E12000009,2022-04-01,20,11105
region,South West,E12000009,2022-03-31,28,11085
region,South West,E12000009,2022-03-30,23,11057
region,South West,E12000009,2022-03-29,23,11034
region,South West,E12000009,2022-03-28,15,11011
region,South West,E12000009,2022-03-27,24,10996
region,South West,E12000009,2022-03-26,20,10972
region,South West,E12000009,2022-03-25,16,10952
region,South West,E12000009,2022-03-24,15,10936
region,South West,E12000009,2022-03-23,24,10921
region,South West,E12000009,2022-03-22,14,10897
region,South West,E12000009,2022-03-21,17,10883
region,South West,E12000009,2022-03-20,15,10866
region,South West,E12000009,2022-03-19,17,10851
region,South West,E12000009,2022-03-18,16,10834
region,South West,E12000009,2022-03-17,20,10818
region,South West,E12000009,2022-03-16,11,10798
region,South West,E12000009,2022-03-15,16,10787
region,South West,E12000009,2022-03-14,17,10771
region,South West,E12000009,2022-03-13,8,10754
region,South West,E12000009,2022-03-12,15,10746
region,South West,E12000009,2022-03-11,14,10731
region,South West,E12000009,2022-03-10,15,10717
region,South West,E12000009,2022-03-09,6,10702
region,South West,E12000009,2022-03-08,15,10696
region,South West,E12000009,2022-03-07,9,10681
region,South West,E12000009,2022-03-06,7,10672
region,South West,E12000009,2022-03-05,8,10665
region,South West,E12000009,2022-03-04,10,10657
region,South West,E12000009,2022-03-03,6,10647
region,South West,E12000009,2022-03-02,5,10641
region,South West,E12000009,2022-03-01,4,10636
region,South West,E12000009,2022-02-28,8,10632
region,South West,E12000009,2022-02-27,12,10624
region,South West,E12000009,2022-02-26,8,10612
region,South West,E12000009,2022-02-25,10,10604
region,South West,E12000009,2022-02-24,11,10594
region,South West,E12000009,2022-02-23,9,10583
region,South West,E12000009,2022-02-22,15,10574
region,South West,E12000009,2022-02-21,8,10559
region,South West,E12000009,2022-02-20,15,10551
region,South West,E12000009,2022-02-19,11,10536
region,South West,E12000009,2022-02-18,6,10525
region,South West,E12000009,2022-02-17,14,10519
region,South West,E12000009,2022-02-16,17,10505
region,South West,E12000009,2022-02-15,7,10488
region,South West,E12000009,2022-02-14,12,10481
region,South West,E12000009,2022-02-13,8,10469
region,South West,E12000009,2022-02-12,9,10461
region,South West,E12000009,2022-02-11,12,10452
region,South West,E12000009,2022-02-10,9,10440
region,South West,E12000009,2022-02-09,15,10431
region,South West,E12000009,2022-02-08,10,10416
region,South West,E12000009,2022-02-07,9,10406
region,South West,E12000009,2022-02-06,21,10397
region,South West,E12000009,2022-02-05,12,10376
region,South West,E12000009,2022-02-04,13,10364
region,South West,E12000009,2022-02-03,23,10351
region,South West,E12000009,2022-02-02,16,10328
region,South West,E12000009,2022-02-01,10,10312
region,South West,E12000009,2022-01-31,13,10302
region,South West,E12000009,2022-01-30,22,10289
region,South West,E12000009,2022-01-29,12,10267
region,South West,E12000009,2022-01-28,14,10255
region,South West,E12000009,2022-01-27,13,10241
region,South West,E12000009,2022-01-26,12,10228
region,South West,E12000009,2022-01-25,20,10216
region,South West,E12000009,2022-01-24,16,10196
region,South West,E12000009,2022-01-23,15,10180
region,South West,E12000009,2022-01-22,7,10165
region,South West,E12000009,2022-01-21,11,10158
region,South West,E12000009,2022-01-20,11,10147
region,South West,E12000009,2022-01-19,14,10136
region,South West,E12000009,2022-01-18,8,10122
region,South West,E12000009,2022-01-17,14,10114
region,South West,E12000009,2022-01-16,15,10100
region,South West,E12000009,2022-01-15,14,10085
region,South West,E12000009,2022-01-14,12,10071
region,South West,E12000009,2022-01-13,9,10059
region,South West,E12000009,2022-01-12,17,10050
region,South West,E12000009,2022-01-11,9,10033
region,South West,E12000009,2022-01-10,13,10024
region,South West,E12000009,2022-01-09,15,10011
region,South West,E12000009,2022-01-08,12,9996
region,South West,E12000009,2022-01-07,15,9984
region,South West,E12000009,2022-01-06,10,9969
region,South West,E12000009,2022-01-05,11,9959
region,South West,E12000009,2022-01-04,8,9948
region,South West,E12000009,2022-01-03,18,9940
region,South West,E12000009,2022-01-02,7,9922
region,South West,E12000009,2022-01-01,10,9915
region,South West,E12000009,2021-12-31,11,9905
region,South West,E12000009,2021-12-30,16,9894
region,South West,E12000009,2021-12-29,10,9878
region,South West,E12000009,2021-12-28,15,9868
region,South West,E12000009,2021-12-27,7,9853
region,South West,E12000009,2021-12-26,9,9846
region,South West,E12000009,2021-12-25,6,9837
region,South West,E12000009,2021-12-24,5,9831
region,South West,E12000009,2021-12-23,10,9826
region,South West,E12000009,2021-12-22,9,9816
region,South West,E12000009,2021-12-21,8,9807
region,South West,E12000009,2021-12-20,8,9799
region,South West,E12000009,2021-12-19,11,9791
region,South West,E12000009,2021-12-18,10,9780
region,South West,E12000009,2021-12-17,15,9770
region,South West,E12000009,2021-12-16,14,9755
region,South West,E12000009,2021-12-15,12,9741
region,South West,E12000009,2021-12-14,15,9729
region,South West,E12000009,2021-12-13,9,9714
region,South West,E12000009,2021-12-12,13,9705
region,South West,E12000009,2021-12-11,8,9692
region,South West,E12000009,2021-12-10,11,9684
region,South West,E12000009,2021-12-09,10,9673
region,South West,E12000009,2021-12-08,16,9663
region,South West,E12000009,2021-12-07,5,9647
region,South West,E12000009,2021-12-06,8,9642
region,South West,E12000009,2021-12-05,12,9634
region,South West,E12000009,2021-12-04,10,9622
region,South West,E12000009,2021-12-03,6,9612
region,South West,E12000009,2021-12-02,4,9606
region,South West,E12000009,2021-12-01,14,9602
region,South West,E12000009,2021-11-30,7,9588
region,South West,E12000009,2021-11-29,10,9581
region,South West,E12000009,2021-11-28,11,9571
region,South West,E12000009,2021-11-27,11,9560
region,South West,E12000009,2021-11-26,7,9549
region,South West,E12000009,2021-11-25,12,9542
region,South West,E12000009,2021-11-24,7,9530
region,South West,E12000009,2021-11-23,15,9523
region,South West,E12000009,2021-11-22,13,9508
region,South West,E12000009,2021-11-21,14,9495
region,South West,E12000009,2021-11-20,9,9481
region,South West,E12000009,2021-11-19,9,9472
region,South West,E12000009,2021-11-18,9,9463
region,South West,E12000009,2021-11-17,8,9454
region,South West,E12000009,2021-11-16,13,9446
region,South West,E12000009,2021-11-15,16,9433
region,South West,E12000009,2021-11-14,16,9417
region,South West,E12000009,2021-11-13,5,9401
region,South West,E12000009,2021-11-12,13,9396
region,South West,E12000009,2021-11-11,13,9383
region,South West,E12000009,2021-11-10,9,9370
region,South West,E12000009,2021-11-09,17,9361
region,South West,E12000009,2021-11-08,8,9344
region,South West,E12000009,2021-11-07,10,9336
region,South West,E12000009,2021-11-06,13,9326
region,South West,E12000009,2021-11-05,16,9313
region,South West,E12000009,2021-11-04,11,9297
region,South West,E12000009,2021-11-03,15,9286
region,South West,E12000009,2021-11-02,12,9271
region,South West,E12000009,2021-11-01,15,9259
region,South West,E12000009,2021-10-31,14,9244
region,South West,E12000009,2021-10-30,10,9230
region,South West,E12000009,2021-10-29,19,9220
region,South West,E12000009,2021-10-28,16,9201
region,South West,E12000009,2021-10-27,13,9185
region,South West,E12000009,2021-10-26,19,9172
region,South West,E12000009,2021-10-25,10,9153
region,South West,E12000009,2021-10-24,9,9143
region,South West,E12000009,2021-10-23,21,9134
region,South West,E12000009,2021-10-22,13,9113
region,South West,E12000009,2021-10-21,11,9100
region,South West,E12000009,2021-10-20,5,9089
region,South West,E12000009,2021-10-19,7,9084
region,South West,E12000009,2021-10-18,10,9077
region,South West,E12000009,2021-10-17,8,9067
region,South West,E12000009,2021-10-16,7,9059
region,South West,E12000009,2021-10-15,14,9052
region,South West,E12000009,2021-10-14,14,9038
region,South West,E12000009,2021-10-13,11,9024
region,South West,E12000009,2021-10-12,9,9013
region,South West,E12000009,2021-10-11,5,9004
region,South West,E12000009,2021-10-10,6,8999
region,South West,E12000009,2021-10-09,7,8993
region,South West,E12000009,2021-10-08,7,8986
region,South West,E12000009,2021-10-07,10,8979
region,South West,E12000009,2021-10-06,5,8969
region,South West,E12000009,2021-10-05,7,8964
region,South West,E12000009,2021-10-04,13,8957
region,South West,E12000009,2021-10-03,6,8944
region,South West,E12000009,2021-10-02,9,8938
region,South West,E12000009,2021-10-01,10,8929
region,South West,E12000009,2021-09-30,7,8919
region,South West,E12000009,2021-09-29,6,8912
region,South West,E12000009,2021-09-28,5,8906
region,South West,E12000009,2021-09-27,11,8901
region,South West,E12000009,2021-09-26,9,8890
region,South West,E12000009,2021-09-25,10,8881
region,South West,E12000009,2021-09-24,7,8871
region,South West,E12000009,2021-09-23,11,8864
region,South West,E12000009,2021-09-22,13,8853
region,South West,E12000009,2021-09-21,6,8840
region,South West,E12000009,2021-09-20,6,8834
region,South West,E12000009,2021-09-19,7,8828
region,South West,E12000009,2021-09-18,8,8821
region,South West,E12000009,2021-09-17,14,8813
region,South West,E12000009,2021-09-16,8,8799
region,South West,E12000009,2021-09-15,6,8791
region,South West,E12000009,2021-09-14,11,8785
region,South West,E12000009,2021-09-13,7,8774
region,South West,E12000009,2021-09-12,6,8767
region,South West,E12000009,2021-09-11,10,8761
region,South West,E12000009,2021-09-10,7,8751
region,South West,E12000009,2021-09-09,11,8744
region,South West,E12000009,2021-09-08,13,8733
region,South West,E12000009,2021-09-07,10,8720
region,South West,E12000009,2021-09-06,21,8710
region,South West,E12000009,2021-09-05,8,8689
region,South West,E12000009,2021-09-04,6,8681
region,South West,E12000009,2021-09-03,9,8675
region,South West,E12000009,2021-09-02,12,8666
region,South West,E12000009,2021-09-01,10,8654
region,South West,E12000009,2021-08-31,6,8644
region,South West,E12000009,2021-08-30,8,8638
region,South West,E12000009,2021-08-29,15,8630
region,South West,E12000009,2021-08-28,10,8615
region,South West,E12000009,2021-08-27,6,8605
region,South West,E12000009,2021-08-26,14,8599
region,South West,E12000009,2021-08-25,5,8585
region,South West,E12000009,2021-08-24,9,8580
region,South West,E12000009,2021-08-23,11,8571
region,South West,E12000009,2021-08-22,8,8560
region,South West,E12000009,2021-08-21,10,8552
region,South West,E12000009,2021-08-20,6,8542
region,South West,E12000009,2021-08-19,17,8536
region,South West,E12000009,2021-08-18,9,8519
region,South West,E12000009,2021-08-17,8,8510
region,South West,E12000009,2021-08-16,4,8502
region,South West,E12000009,2021-08-15,4,8498
region,South West,E12000009,2021-08-14,5,8494
region,South West,E12000009,2021-08-13,6,8489
region,South West,E12000009,2021-08-12,7,8483
region,South West,E12000009,2021-08-11,1,8476
region,South West,E12000009,2021-08-10,5,8475
region,South West,E12000009,2021-08-09,5,8470
region,South West,E12000009,2021-08-08,5,8465
region,South West,E12000009,2021-08-07,7,8460
region,South West,E12000009,2021-08-06,6,8453
region,South West,E12000009,2021-08-05,4,8447
region,South West,E12000009,2021-08-04,4,8443
region,South West,E12000009,2021-08-03,6,8439
region,South West,E12000009,2021-08-02,4,8433
region,South West,E12000009,2021-08-01,6,8429
region,South West,E12000009,2021-07-31,2,8423
region,South West,E12000009,2021-07-30,5,8421
region,South West,E12000009,2021-07-29,2,8416
region,South West,E12000009,2021-07-28,8,8414
region,South West,E12000009,2021-07-27,4,8406
region,South West,E12000009,2021-07-26,3,8402
region,South West,E12000009,2021-07-25,5,8399
region,South West,E12000009,2021-07-24,3,8394
region,South West,E12000009,2021-07-23,9,8391
region,South West,E12000009,2021-07-22,3,8382
region,South West,E12000009,2021-07-21,3,8379
region,South West,E12000009,2021-07-20,2,8376
region,South West,E12000009,2021-07-19,2,8374
region,South West,E12000009,2021-07-18,4,8372
region,South West,E12000009,2021-07-17,7,8368
region,South West,E12000009,2021-07-16,0,8361
region,South West,E12000009,2021-07-15,1,8361
region,South West,E12000009,2021-07-14,3,8360
region,South West,E12000009,2021-07-13,0,8357
region,South West,E12000009,2021-07-12,4,8357
region,South West,E12000009,2021-07-11,2,8353
region,South West,E12000009,2021-07-10,0,8351
region,South West,E12000009,2021-07-09,1,8351
region,South West,E12000009,2021-07-08,0,8350
region,South West,E12000009,2021-07-07,3,8350
region,South West,E12000009,2021-07-06,1,8347
region,South West,E12000009,2021-07-05,0,8346
region,South West,E12000009,2021-07-04,1,8346
region,South West,E12000009,2021-07-03,2,8345
region,South West,E12000009,2021-07-02,2,8343
region,South West,E12000009,2021-07-01,2,8341
region,South West,E12000009,2021-06-30,0,8339
region,South West,E12000009,2021-06-29,2,8339
region,South West,E12000009,2021-06-28,1,8337
region,South West,E12000009,2021-06-27,2,8336
region,South West,E12000009,2021-06-26,1,8334
region,South West,E12000009,2021-06-25,1,8333
region,South West,E12000009,2021-06-24,1,8332
region,South West,E12000009,2021-06-23,0,8331
region,South West,E12000009,2021-06-22,0,8331
region,South West,E12000009,2021-06-21,0,8331
region,South West,E12000009,2021-06-20,1,8331
region,South West,E12000009,2021-06-19,0,8330
region,South West,E12000009,2021-06-18,0,8330
region,South West,E12000009,2021-06-17,0,8330
region,South West,E12000009,2021-06-16,0,8330
region,South West,E12000009,2021-06-15,1,8330
region,South West,E12000009,2021-06-14,0,8329
region,South West,E12000009,2021-06-13,0,8329
region,South West,E12000009,2021-06-12,0,8329
region,South West,E12000009,2021-06-11,1,8329
region,South West,E12000009,2021-06-10,0,8328
region,South West,E12000009,2021-06-09,0,8328
region,South West,E12000009,2021-06-08,0,8328
region,South West,E12000009,2021-06-07,0,8328
region,South West,E12000009,2021-06-06,1,8328
