areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
region,North West,E12000002,2022-01-24,37,24692
region,North West,E12000002,2022-01-23,32,24655
region,North West,E12000002,2022-01-22,33,24623
region,North West,E12000002,2022-01-21,34,24590
region,North West,E12000002,2022-01-20,24,24556
region,North West,E12000002,2022-01-19,28,24532
region,North West,E12000002,2022-01-18,33,24504
region,North West,E12000002,2022-01-17,33,24471
region,North West,E12000002,2022-01-16,37,24438
region,North West,E12000002,2022-01-15,36,24401
region,North West,E12000002,2022-01-14,35,24365
region,North West,E12000002,2022-01-13,31,24330
region,North West,E12000002,2022-01-12,33,24299
region,North West,E12000002,2022-01-11,29,24266
region,North West,E12000002,2022-01-10,30,24237
region,North West,E12000002,2022-01-09,40,24207
region,North West,E12000002,2022-01-08,41,24167
region,North West,E12000002,2022-01-07,40,24126
region,North West,E12000002,2022-01-06,42,24086
region,North West,E12000002,2022-01-05,31,24044
region,North West,E12000002,2022-01-04,26,24013
region,North West,E12000002,2022-01-03,24,23987
region,North West,E12000002,2022-01-02,19,23963
region,North West,E12000002,2022-01-01,28,23944
region,North West,E12000002,2021-12-31,24,23916
region,North West,E12000002,2021-12-30,27,23892
region,North West,E12000002,2021-12-29,14,23865
region,North West,E12000002,2021-12-28,20,23851
region,North West,E12000002,2021-12-27,14,23831
region,North West,E12000002,2021-12-26,12,23817
region,North West,E12000002,2021-12-25,12,23805
region,North West,E12000002,2021-12-24,14,23793
region,North West,E12000002,2021-12-23,20,23779
region,North West,E12000002,2021-12-22,17,23759
region,North West,E12000002,2021-12-21,10,23742
region,North West,E12000002,2021-12-20,22,23732
region,North West,E12000002,2021-12-19,16,23710
region,North West,E12000002,2021-12-18,10,23694
region,North West,E12000002,2021-12-17,13,23684
region,North West,E12000002,2021-12-16,15,23671
region,North West,E12000002,2021-12-15,20,23656
region,North West,E12000002,2021-12-14,21,23636
region,North West,E12000002,2021-12-13,14,23615
region,North West,E12000002,2021-12-12,19,23601
region,North West,E12000002,2021-12-11,10,23582
region,North West,E12000002,2021-12-10,15,23572
region,North West,E12000002,2021-12-09,13,23557
region,North West,E12000002,2021-12-08,18,23544
region,North West,E12000002,2021-12-07,18,23526
region,North West,E12000002,2021-12-06,12,23508
region,North West,E12000002,2021-12-05,12,23496
region,North West,E12000002,2021-12-04,22,23484
region,North West,E12000002,2021-12-03,14,23462
region,North West,E12000002,2021-12-02,11,23448
region,North West,E12000002,2021-12-01,12,23437
region,North West,E12000002,2021-11-30,16,23425
region,North West,E12000002,2021-11-29,14,23409
region,North West,E12000002,2021-11-28,19,23395
region,North West,E12000002,2021-11-27,19,23376
region,North West,E12000002,2021-11-26,16,23357
region,North West,E12000002,2021-11-25,16,23341
region,North West,E12000002,2021-11-24,10,23325
region,North West,E12000002,2021-11-23,15,23315
region,North West,E12000002,2021-11-22,11,23300
region,North West,E12000002,2021-11-21,8,23289
region,North West,E12000002,2021-11-20,17,23281
region,North West,E12000002,2021-11-19,13,23264
region,North West,E12000002,2021-11-18,20,23251
region,North West,E12000002,2021-11-17,22,23231
region,North West,E12000002,2021-11-16,29,23209
region,North West,E12000002,2021-11-15,31,23180
region,North West,E12000002,2021-11-14,14,23149
region,North West,E12000002,2021-11-13,21,23135
region,North West,E12000002,2021-11-12,16,23114
region,North West,E12000002,2021-11-11,18,23098
region,North West,E12000002,2021-11-10,25,23080
region,North West,E12000002,2021-11-09,17,23055
region,North West,E12000002,2021-11-08,23,23038
region,North West,E12000002,2021-11-07,14,23015
region,North West,E12000002,2021-11-06,29,23001
region,North West,E12000002,2021-11-05,9,22972
region,North West,E12000002,2021-11-04,27,22963
region,North West,E12000002,2021-11-03,31,22936
region,North West,E12000002,2021-11-02,10,22905
region,North West,E12000002,2021-11-01,19,22895
region,North West,E12000002,2021-10-31,26,22876
region,North West,E12000002,2021-10-30,19,22850
region,North West,E12000002,2021-10-29,18,22831
region,North West,E12000002,2021-10-28,29,22813
region,North West,E12000002,2021-10-27,17,22784
region,North West,E12000002,2021-10-26,21,22767
region,North West,E12000002,2021-10-25,22,22746
region,North West,E12000002,2021-10-24,20,22724
region,North West,E12000002,2021-10-23,17,22704
region,North West,E12000002,2021-10-22,20,22687
region,North West,E12000002,2021-10-21,25,22667
region,North West,E12000002,2021-10-20,22,22642
region,North West,E12000002,2021-10-19,14,22620
region,North West,E12000002,2021-10-18,22,22606
region,North West,E12000002,2021-10-17,18,22584
region,North West,E12000002,2021-10-16,20,22566
region,North West,E12000002,2021-10-15,19,22546
region,North West,E12000002,2021-10-14,16,22527
region,North West,E12000002,2021-10-13,16,22511
region,North West,E12000002,2021-10-12,15,22495
region,North West,E12000002,2021-10-11,17,22480
region,North West,E12000002,2021-10-10,15,22463
region,North West,E12000002,2021-10-09,20,22448
region,North West,E12000002,2021-10-08,8,22428
region,North West,E12000002,2021-10-07,19,22420
region,North West,E12000002,2021-10-06,16,22401
region,North West,E12000002,2021-10-05,15,22385
region,North West,E12000002,2021-10-04,13,22370
region,North West,E12000002,2021-10-03,16,22357
region,North West,E12000002,2021-10-02,12,22341
region,North West,E12000002,2021-10-01,17,22329
region,North West,E12000002,2021-09-30,13,22312
region,North West,E12000002,2021-09-29,10,22299
region,North West,E12000002,2021-09-28,13,22289
region,North West,E12000002,2021-09-27,8,22276
region,North West,E12000002,2021-09-26,8,22268
region,North West,E12000002,2021-09-25,18,22260
region,North West,E12000002,2021-09-24,12,22242
region,North West,E12000002,2021-09-23,24,22230
region,North West,E12000002,2021-09-22,15,22206
region,North West,E12000002,2021-09-21,15,22191
region,North West,E12000002,2021-09-20,15,22176
region,North West,E12000002,2021-09-19,15,22161
region,North West,E12000002,2021-09-18,19,22146
region,North West,E12000002,2021-09-17,22,22127
region,North West,E12000002,2021-09-16,23,22105
region,North West,E12000002,2021-09-15,22,22082
region,North West,E12000002,2021-09-14,23,22060
region,North West,E12000002,2021-09-13,12,22037
region,North West,E12000002,2021-09-12,13,22025
region,North West,E12000002,2021-09-11,21,22012
region,North West,E12000002,2021-09-10,20,21991
region,North West,E12000002,2021-09-09,24,21971
region,North West,E12000002,2021-09-08,20,21947
region,North West,E12000002,2021-09-07,24,21927
region,North West,E12000002,2021-09-06,16,21903
region,North West,E12000002,2021-09-05,17,21887
